name;department;line_id;station_id;type;name_station;num_docks_available;cargo_docks;is_installed;date_installed;repair_station;inflator_station;video_monitoring;lockers;vae_refills;automatic_sensors_counting;automatic_video_counting;price;price_navigo;url_subscription;url_find_out_more;project_owner;id_contrat;zdcname;zdcld;municipality;insee_code;intercommunality;x_long;y_lat;Geo Point;Geo Shape;code_sav
La Celle-saint-cloud;78.0;TRAIN L;984;consigne;La Celle-saint-cloud - Place Jean Mermoz;20;;true;2025;True;True;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/984;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;La Celle-Saint-Cloud;64251;La Celle-Saint-Cloud;78126;CA Versailles Grand Parc;2.138277;48.842413;48.842413, 2.138277;"{""coordinates"": [2.138277, 48.842413], ""type"": ""Point""}";548
La Ferte-sous-jouarre;77.0;TRAIN P;1389;abri;;10;;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;12.0;La Ferté-sous-Jouarre;68918;La Ferté-sous-Jouarre;77183;CA Coulommiers Pays de Brie;3.126232;48.950859;48.950859, 3.126232;"{""coordinates"": [3.126232, 48.950859], ""type"": ""Point""}";#N/A
La Hacquiniere;91.0;RER B;99;abri;;10;0;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;26.0;La Hacquinière;62825;Bures-sur-Yvette;91122;CA Paris Saclay;2.153045;48.694838;48.694838, 2.153045;"{""coordinates"": [2.153045, 48.694838], ""type"": ""Point""}";#N/A
La Plaine-stade De France;93.0;RER B;157;abri;;28;;true;2017;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;La Plaine Stade de France;72211;Saint-Denis;93066;EPT Plaine Commune;2.362248;48.918431;48.918431, 2.362248;"{""coordinates"": [2.362248, 48.918431], ""type"": ""Point""}";#N/A
La Verriere;78.0;TRAIN N,TRAIN U;715;abri;;46;;true;2024;False;False;False;False;False;False;False;;NC;NC;;CA - Saint-Quentin-en-Yvelines;;La Verrière;63426;La Verrière;78644;CA Saint-Quentin-en-Yvelines;1.942778;48.755278;48.755278, 1.942778;"{""coordinates"": [1.942778, 48.755278], ""type"": ""Point""}";#N/A
Lagny-thorigny;77.0;TRAIN P;1063;abri;;12;;true;2023;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Lagny - Thorigny;68494;Lagny-sur-Marne;77243;CA Marne et Gondoire;2.703829;48.881881;48.881881, 2.703829;"{""coordinates"": [2.703829, 48.881881], ""type"": ""Point""}";#N/A
Laplace;94.0;RER B;732;consigne;Laplace;20;;true;2025;False;False;False;False;False;False;False;30 €;0 €;https://ratp.parkings-velos.iledefrance-mobilites.fr/;;RATP;65.0;Laplace;70427;Arcueil;94003;EPT Grand Orly Seine Bièvre;2.332836;48.807778;48.807778, 2.332836;"{""coordinates"": [2.332836, 48.807778], ""type"": ""Point""}";526
Le Bras De Fer;91.0;RER D,TZEN 4;942;abri;;10;;true - non labellisé non financé;2024;False;False;False;False;False;False;False;;NC;NC;;GPS;;Le Bras de Fer;60422;Évry-Courcouronnes;91228;CA Grand Paris Sud Seine Essonne Sénart;2.45091624472062;48.6229325728295;48.6229325728295, 2.45091624472062;"{""coordinates"": [2.45091624472, 48.6229325728], ""type"": ""Point""}";#N/A
Le Bras De Fer;91.0;RER D,TZEN 4;959;abri;;10;;true - non labellisé non financé;2025;False;False;False;False;False;False;False;;NC;NC;;GPS;;Le Bras de Fer;60422;Évry-Courcouronnes;91228;CA Grand Paris Sud Seine Essonne Sénart;2.45049000744023;48.6224466031331;48.6224466031331, 2.45049000744023;"{""coordinates"": [2.45049000744, 48.6224466031], ""type"": ""Point""}";#N/A
Le Guichet;91.0;RER B;741;abri;;16;;true;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;26.0;Le Guichet;63025;Orsay;91471;CA Paris Saclay;2.191222;48.704823;48.704823, 2.191222;"{""coordinates"": [2.191222, 48.704823], ""type"": ""Point""}";#N/A
Le Mee;77.0;RER D;835;consigne;Le Mee - Rue De La Noue;40;;true;2024;True;True;True;False;True;True;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/835;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;IDFM;18.0;Le Mée;62003;Le Mée-sur-Seine;77285;CA Melun Val de Seine;2.62360609405334;48.5395251284962;48.5395251284962, 2.62360609405334;"{""coordinates"": [2.62360609405, 48.5395251285], ""type"": ""Point""}";516
Saint-germain-en-laye;78.0;RER A;865;abri;;56;2;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;32.0;Saint-Germain-en-Laye;64589;Saint-Germain-en-Laye;78551;CA Saint-Germain Boucles de Seine;2.09489520079154;48.8988877675757;48.8988877675757, 2.09489520079154;"{""coordinates"": [2.09489520079, 48.8988877676], ""type"": ""Point""}";#N/A
Les Noues;95.0;RER D;1247;abri;;54;;true;2026;True;True;False;False;False;False;False;;NC;NC;;IDFM;6.0;Goussainville;66535;Goussainville;95280;CA Roissy Pays de France;2.47621;49.032519;49.032519, 2.47621;"{""coordinates"": [2.47621, 49.032519], ""type"": ""Point""}";#N/A
Les Portes De Saint-cyr;78.0;TRAM 13;1026;abri;;32;;true;2022;False;False;False;False;False;False;False;;NC;NC;;IDFM;28.0;Les Portes de Saint-Cyr;480952;Versailles;78646;CA Versailles Grand Parc;2.076939;48.806262;48.806262, 2.076939;"{""coordinates"": [2.076939, 48.806262], ""type"": ""Point""}";#N/A
Les Saules;94.0;RER C,TRAM 9;902;abri;;36;;true;2023;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Les Saules;69662;Orly;94054;EPT Grand Orly Seine Bièvre;2.417201;48.745614;48.745614, 2.417201;"{""coordinates"": [2.417201, 48.745614], ""type"": ""Point""}";#N/A
Les Saules;94.0;RER C,TRAM 9;900;consigne;Les Saules;20;;true;2023;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/900;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Les Saules;69662;Orly;94054;EPT Grand Orly Seine Bièvre;2.4181550362388;48.745741462159;48.745741462159, 2.4181550362388;"{""coordinates"": [2.41815503624, 48.7457414622], ""type"": ""Point""}";548
L'hay Les Roses;94.0;METRO 14;314;consigne;L'hay Les Roses;114;2;true;2026;True;True;True;False;False;False;False;30 €;0 €;https://ratp.parkings-velos.iledefrance-mobilites.fr/;;RATP;65.0;L'Haÿ-les-Roses;69974;L'Haÿ-les-Roses;94038;EPT Grand Orly Seine Bièvre;2.353856;48.775495;48.775495, 2.353856;"{""coordinates"": [2.353856, 48.775495], ""type"": ""Point""}";526
Lisière Des Deux Parcs;91.0;TZEN 4;1506;abri;;6;;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;23.0;NC;0;;#N/A;CA Grand Paris Sud Seine Essonne Sénart;2.437555;48.623952;48.623952, 2.437555;"{""coordinates"": [2.437555, 48.623952], ""type"": ""Point""}";#N/A
Lizy-sur-ourcq;77.0;TRAIN P;1173;consigne;Lizy-sur-ourcq;20;;true;2025;True;True;True;False;False;True;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/1173;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;IDFM;11.0;LIZY-SUR-OURCQ;69237;LIZY-SUR-OURCQ;77257;CC du Pays de l'Ourcq;3.03099312059623;49.0219666447865;49.0219666447865, 3.03099312059623;"{""coordinates"": [3.0309931206, 49.0219666448], ""type"": ""Point""}";528
Lognes;77.0;RER A;936;abri;;12;;true;2023;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Lognes;68123;Lognes;77258;CA Paris - Vallée de la Marne;2.6335778;48.8390451;48.8390451, 2.6335778;"{""coordinates"": [2.6335778, 48.8390451], ""type"": ""Point""}";#N/A
Longjumeau;91.0;TRAM 12;896;abri;;16;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Longjumeau;62977;Longjumeau;91345;CA Paris Saclay;2.294717;48.702058;48.702058, 2.294717;"{""coordinates"": [2.294717, 48.702058], ""type"": ""Point""}";#N/A
Louvres;95.0;RER D;190;consigne;Louvres;30;;true;2023;False;False;False;False;True;False;False;30 €;0 €;https://idf-mobilites.fr/roissyo-parking-velos;;IDFM;6.0;Louvres;69300;Louvres;95351;CA Roissy Pays de France;2.50093382678;49.0493445051;49.0493445051, 2.50093382678;"{""coordinates"": [2.50093382678, 49.0493445051], ""type"": ""Point""}";543
Louvres;95.0;RER D;1249;abri;;12;;true;2026;False;False;False;False;False;False;False;;NC;NC;;IDFM;6.0;Louvres;69300;Louvres;95351;CA Roissy Pays de France;2.501055;49.0493;49.0493, 2.501055;"{""coordinates"": [2.501055, 49.0493], ""type"": ""Point""}";#N/A
Lycée Robert Doisneau;91.0;TZEN 4;1507;abri;;12;;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;23.0;NC;0;;#N/A;CA Grand Paris Sud Seine Essonne Sénart;2.459052;48.613893;48.613893, 2.459052;"{""coordinates"": [2.459052, 48.613893], ""type"": ""Point""}";#N/A
Mairie De Chevilly-larue;94.0;TVM;111;abri;;12;;true;2017;False;False;False;False;False;False;False;;NC;NC;;Département - Val-de-Marne;;MAIRIE DE CHEVILLY;99999027;Chevilly-Larue;94021;EPT Grand Orly Seine Bièvre;2.349666;48.770109;48.770109, 2.349666;"{""coordinates"": [2.349666, 48.770109], ""type"": ""Point""}";#N/A
Mairie De Montreuil;93.0;METRO 9;178;consigne;Mairie De Montreuil;56;;true;2018;False;False;False;False;False;False;False;25 €;25 €;https://www.montreuil.fr/venir-et-se-deplacer/se-deplacer-a-velo;;Ville de Montreuil;63.0;Mairie de Montreuil;71785;Montreuil;93048;EPT Est Ensemble;2.44090905913;48.8628390184;48.8628390184, 2.44090905913;"{""coordinates"": [2.44090905913, 48.8628390184], ""type"": ""Point""}";521
Mairie Des Lilas;93.0;METRO 11;504;abri;;120;;true;2024;False;False;False;False;False;False;False;;NC;NC;;Ville des Lilas;;Mairie des Lilas;71909;Les Lilas;93045;EPT Est Ensemble;2.416069;48.879689;48.879689, 2.416069;"{""coordinates"": [2.416069, 48.879689], ""type"": ""Point""}";#N/A
Maisons-alfort-alfortville;94.0;RER D;245;consigne;Maisons-alfort-alfortville;72;;true;2019;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/245;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Maisons-Alfort - Alfortville;73625;Alfortville;94002;EPT Grand Paris Sud Est Avenir;2.4258831792928;48.802807355075;48.802807355075, 2.4258831792928;"{""coordinates"": [2.42588317929, 48.8028073551], ""type"": ""Point""}";548
Maisons-alfort-les Juilliottes;94.0;METRO 8;244;abri;;24;;true;2019;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Maisons-Alfort - Les Juilliottes;70358;Maisons-Alfort;94046;EPT Paris Est Marne et Bois;2.44681254958;48.802556572;48.802556572, 2.44681254958;"{""coordinates"": [2.44681254958, 48.802556572], ""type"": ""Point""}";#N/A
Mery-sur-oise;95.0;TRAIN H;1123;consigne;Mery-sur-oise;40;;true;2025;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/1123;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Méry-sur-Oise;66934;Méry-sur-Oise;95394;CC de la Vallée de l'Oise et des Trois Forêts;2.1910760640643;49.058253507982;49.058253507982, 2.1910760640643;"{""coordinates"": [2.19107606406, 49.058253508], ""type"": ""Point""}";548
Malakoff - Rue Etienne Dolet;92.0;METRO 13;143;abri;;36;;true;2023;False;False;False;False;False;False;False;;NC;NC;;EPT - Vallée Sud Grand Paris;;Malakoff - Rue Etienne Dolet;70562;Malakoff;92046;EPT Vallée Sud Grand Paris;2.297304;48.815481;48.815481, 2.297304;"{""coordinates"": [2.297304, 48.815481], ""type"": ""Point""}";#N/A
Marne-la-vallee Chessy;77.0;RER A;249;abri;;20;;true;2019;False;False;False;False;False;False;False;;NC;NC;;CA - Val d'Europe Agglomération;;Marne-la-Vallée Chessy;68385;Chessy;77111;CA Val d'Europe Agglomération;2.78369313107;48.8701410668999;48.8701410668999, 2.78369313107;"{""coordinates"": [2.78369313107, 48.8701410669], ""type"": ""Point""}";#N/A
Maurice Audin;93.0;TRAM 4;1003;abri;;12;;true - non labellisé;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;;Maurice Audin;73364;Clichy-sous-Bois;93014;EPT Grand Paris Grand Est;2.538065;48.908471;48.908471, 2.538065;"{""coordinates"": [2.538065, 48.908471], ""type"": ""Point""}";#N/A
Meudon;92.0;TRAIN N;24;consigne;Meudon;40;;true;2012;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/24;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Meudon;70515;Meudon;92048;EPT Grand Paris Seine Ouest;2.2408050954345;48.81484059866;48.81484059866, 2.2408050954345;"{""coordinates"": [2.24080509543, 48.8148405987], ""type"": ""Point""}";548
Meudon;92.0;TRAIN N;898;abri;;40;;true;2024;True;True;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Meudon;70515;Meudon;92048;EPT Grand Paris Seine Ouest;2.24092;48.815058;48.815058, 2.24092;"{""coordinates"": [2.24092, 48.815058], ""type"": ""Point""}";#N/A
Meulan-hardricourt;78.0;TRAIN J;843;consigne;Meulan-hardricourt;10;;true;2025;True;True;True;False;False;True;False;30 €;0 €;https://idf-mobilites.fr/poissymur-parking-velos;;IDFM;34.0;Meulan - Hardricourt;66321;Meulan - Hardricourt;#N/A;CU Grand Paris Seine et Oise;1.90232538183442;49.0056782212338;49.0056782212338, 1.90232538183442;"{""coordinates"": [1.90232538183, 49.0056782212], ""type"": ""Point""}";544
Monnerville;91.0;TER;1170;abri;;10;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Monnerville;59429;Monnerville;91414;CA Étampois Sud-Essonne;2.031877;48.348334;48.348334, 2.031877;"{""coordinates"": [2.031877, 48.348334], ""type"": ""Point""}";#N/A
Montereau;77.0;TRAIN R;755;abri;;89;;true;2023;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Montereau;61414;Montereau-Fault-Yonne;77305;CC Pays de Montereau;2.941821;48.38034;48.38034, 2.941821;"{""coordinates"": [2.941821, 48.38034], ""type"": ""Point""}";#N/A
Montgeron-crosne;91.0;RER D;25;abri;;10;;true;2014;False;False;True;False;False;False;False;;NC;NC;;Ville de Montgeron;;Montgeron - Crosne;63072;Montgeron;91421;CA Val d'Yerres Val de Seine;2.45961528526;48.7093028992999;48.7093028992999, 2.45961528526;"{""coordinates"": [2.45961528526, 48.7093028993], ""type"": ""Point""}";#N/A
Montjean;94.0;TVM;219;abri;;12;;true;2020;False;False;False;False;False;False;False;;NC;NC;;Département - Val-de-Marne;;MONTJEAN;99999030;Fresnes;94034;EPT Grand Orly Seine Bièvre;2.326637;48.754336;48.754336, 2.326637;"{""coordinates"": [2.326637, 48.754336], ""type"": ""Point""}";#N/A
Montreuil;78.0;TRAIN L;399;consigne;;14;;true;2019;False;False;False;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/399;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Montreuil;63989;Versailles;78646;CA Versailles Grand Parc;2.1516795670532;48.806655106904;48.806655106904, 2.1516795670532;"{""coordinates"": [2.15167956705, 48.8066551069], ""type"": ""Point""}";548
Montsoult-maffliers;95.0;TRAIN H;1067;abri;;50;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Montsoult - Maffliers;67000;Montsoult;95430;CC Carnelle Pays-De-France;2.322781;49.066463;49.066463, 2.322781;"{""coordinates"": [2.322781, 49.066463], ""type"": ""Point""}";#N/A
Mormant;77.0;TRAIN P;1241;consigne;Mormant;10;;true;2025;True;True;True;False;False;True;False;30 €;0 €;https://portail.cykleo.fr/parking-velos-iledefrance-mobilites;;IDFM;13.0;Mormant;62351;Mormant;77317;CC Brie Nangissienne;2.8889635;48.613542;48.613542, 2.8889635;"{""coordinates"": [2.8889635, 48.613542], ""type"": ""Point""}";541
Nemours-saint-pierre;77.0;TRAIN R;50;consigne;Nemours-saint-pierre;40;;true;2022;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/50;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;CC - Pays de Nemours;59.0;Nemours Saint-Pierre;61218;Saint-Pierre-lès-Nemours;77431;CC Pays de Nemours;2.686399;48.267403;48.267403, 2.686399;"{""coordinates"": [2.686399, 48.267403], ""type"": ""Point""}";801
Nemours-saint-pierre;77.0;TRAIN R;20;abri;;20;;true;2022;False;False;True;False;False;False;False;;NC;NC;;CC - Pays de Nemours;;Nemours Saint-Pierre;61218;Saint-Pierre-lès-Nemours;77431;CC Pays de Nemours;2.686399;48.267414;48.267414, 2.686399;"{""coordinates"": [2.686399, 48.267414], ""type"": ""Point""}";#N/A
Neuilly-plaisance;93.0;RER A;692;abri;;102;;true;2023;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Neuilly-Plaisance;73190;Neuilly-Plaisance;93049;EPT Grand Paris Grand Est;2.51362448;48.85380623;48.85380623, 2.51362448;"{""coordinates"": [2.51362448, 48.85380623], ""type"": ""Point""}";#N/A
Neuilly-plaisance;93.0;RER A;681;abri;;50;;true;2023;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Neuilly-Plaisance;73190;Neuilly-Plaisance;93049;EPT Grand Paris Grand Est;2.51526383271617;48.8518127898025;48.8518127898025, 2.51526383271617;"{""coordinates"": [2.51526383272, 48.8518127898], ""type"": ""Point""}";#N/A
Nezel-aulnay;78.0;TRAIN N;577;abri;;12;;true;2022;False;False;False;False;False;False;False;;NC;NC;;IDFM;30.0;Nézel - Aulnay;64945;Nézel;78451;CU Grand Paris Seine et Oise;1.8407442;48.9389452;48.9389452, 1.8407442;"{""coordinates"": [1.8407442, 48.9389452], ""type"": ""Point""}";#N/A
Noisiel;77.0;RER A;167;abri;;20;;true;2018;False;False;False;False;False;False;False;;NC;NC;;CA - Paris Vallée de la Marne;56.0;Noisiel;68153;Noisiel;77337;CA Paris - Vallée de la Marne;2.61561701323;48.8433850074;48.8433850074, 2.61561701323;"{""coordinates"": [2.61561701323, 48.8433850074], ""type"": ""Point""}";#N/A
Noisy-champs;77.0;RER A,METRO 15;174;abri;;12;;true;2018;False;False;False;False;False;False;False;;NC;NC;;CA - Paris Vallée de la Marne;56.0;Noisy - Champs;73163;Champs-sur-Marne;77083;EPT Grand Paris Grand Est;2.58210902781;48.8428379985;48.8428379985, 2.58210902781;"{""coordinates"": [2.58210902781, 48.8428379985], ""type"": ""Point""}";#N/A
Notre Dame Des Anges;93.0;TRAM 4;414;abri;;10;;true - non labellisé;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;;Notre-Dame des Anges;477285;Montfermeil;93047;EPT Grand Paris Grand Est;2.556374;48.899891;48.899891, 2.556374;"{""coordinates"": [2.556374, 48.899891], ""type"": ""Point""}";#N/A
Les Agnettes;92.0;METRO 13;502;abri;;14;;true;2023;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Les Agnettes;72240;Asnières-sur-Seine;92004;EPT Boucle Nord de Seine;2.285948;48.922953;48.922953, 2.285948;"{""coordinates"": [2.285948, 48.922953], ""type"": ""Point""}";#N/A
Palaiseau;91.0;RER B;694;consigne;Palaiseau;36;;true;2024;False;False;False;False;False;True;False;30 €;0 €;https://ratp.parkings-velos.iledefrance-mobilites.fr/;;RATP;65.0;Palaiseau;63175;Palaiseau;91477;CA Paris Saclay;2.2467467;48.7179797;48.7179797, 2.2467467;"{""coordinates"": [2.2467467, 48.7179797], ""type"": ""Point""}";526
Palaiseau;91.0;RER B;699;abri;;8;;true;2024;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Palaiseau;63175;Palaiseau;91477;CA Paris Saclay;2.24679;48.71796;48.71796, 2.24679;"{""coordinates"": [2.24679, 48.71796], ""type"": ""Point""}";#N/A
